# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341840247.6481 -3.9990 -0.6708 1.0260 0.8256 -0.4715 0.2151 -0.2233
1341840247.6580 -3.9997 -0.6695 1.0257 0.8261 -0.4710 0.2144 -0.2231
1341840247.6680 -3.9997 -0.6678 1.0249 0.8252 -0.4709 0.2162 -0.2248
1341840247.6781 -4.0003 -0.6667 1.0245 0.8258 -0.4700 0.2168 -0.2240
1341840247.6880 -4.0012 -0.6659 1.0241 0.8262 -0.4705 0.2171 -0.2214
1341840247.6998 -4.0014 -0.6646 1.0238 0.8266 -0.4691 0.2176 -0.2221
1341840247.7082 -4.0020 -0.6636 1.0233 0.8270 -0.4685 0.2184 -0.2211
1341840247.7180 -4.0025 -0.6629 1.0228 0.8275 -0.4681 0.2188 -0.2198
1341840247.7280 -4.0032 -0.6623 1.0224 0.8272 -0.4687 0.2195 -0.2186
1341840247.7379 -4.0035 -0.6612 1.0221 0.8271 -0.4692 0.2198 -0.2179
1341840247.7480 -4.0034 -0.6597 1.0217 0.8264 -0.4695 0.2203 -0.2192
1341840247.7581 -4.0038 -0.6587 1.0213 0.8264 -0.4699 0.2202 -0.2187
1341840247.7688 -4.0039 -0.6576 1.0208 0.8257 -0.4712 0.2201 -0.2185
1341840247.7780 -4.0043 -0.6565 1.0207 0.8254 -0.4720 0.2197 -0.2181
1341840247.7880 -4.0047 -0.6554 1.0205 0.8254 -0.4732 0.2184 -0.2172
1341840247.7980 -4.0050 -0.6542 1.0204 0.8250 -0.4740 0.2179 -0.2175
1341840247.8080 -4.0052 -0.6531 1.0204 0.8247 -0.4745 0.2172 -0.2179
1341840247.8180 -4.0061 -0.6525 1.0206 0.8259 -0.4742 0.2149 -0.2167
1341840247.8279 -4.0060 -0.6508 1.0202 0.8238 -0.4762 0.2162 -0.2189
1341840247.8380 -4.0064 -0.6496 1.0201 0.8230 -0.4775 0.2162 -0.2189
1341840247.8480 -4.0067 -0.6484 1.0199 0.8222 -0.4788 0.2163 -0.2190
1341840247.8580 -4.0070 -0.6471 1.0198 0.8210 -0.4808 0.2159 -0.2194
1341840247.8680 -4.0074 -0.6457 1.0198 0.8199 -0.4830 0.2154 -0.2193
1341840247.8780 -4.0085 -0.6450 1.0200 0.8210 -0.4832 0.2127 -0.2174
1341840247.8880 -4.0093 -0.6435 1.0199 0.8207 -0.4846 0.2115 -0.2165
1341840247.8980 -4.0093 -0.6414 1.0196 0.8185 -0.4870 0.2123 -0.2189
1341840247.9080 -4.0100 -0.6400 1.0196 0.8182 -0.4878 0.2112 -0.2191
1341840247.9180 -4.0109 -0.6386 1.0197 0.8178 -0.4885 0.2105 -0.2198
1341840247.9280 -4.0125 -0.6378 1.0199 0.8191 -0.4873 0.2089 -0.2192
1341840247.9380 -4.0130 -0.6363 1.0200 0.8187 -0.4871 0.2091 -0.2210
1341840247.9485 -4.0139 -0.6347 1.0200 0.8183 -0.4874 0.2093 -0.2215
1341840247.9580 -4.0148 -0.6330 1.0200 0.8176 -0.4879 0.2097 -0.2225
1341840247.9680 -4.0156 -0.6315 1.0197 0.8171 -0.4887 0.2097 -0.2225
1341840247.9780 -4.0166 -0.6297 1.0193 0.8171 -0.4898 0.2088 -0.2209
1341840247.9880 -4.0179 -0.6280 1.0190 0.8166 -0.4918 0.2085 -0.2188
1341840247.9980 -4.0186 -0.6260 1.0187 0.8170 -0.4915 0.2078 -0.2185
1341840248.0079 -4.0197 -0.6244 1.0184 0.8176 -0.4915 0.2068 -0.2170
1341840248.0180 -4.0207 -0.6223 1.0184 0.8181 -0.4911 0.2061 -0.2170
1341840248.0283 -4.0214 -0.6206 1.0184 0.8182 -0.4908 0.2061 -0.2172
1341840248.0381 -4.0226 -0.6189 1.0182 0.8178 -0.4897 0.2071 -0.2204
1341840248.0480 -4.0239 -0.6170 1.0182 0.8172 -0.4899 0.2076 -0.2216
1341840248.0580 -4.0248 -0.6147 1.0183 0.8177 -0.4906 0.2070 -0.2186
1341840248.0680 -4.0260 -0.6130 1.0185 0.8180 -0.4906 0.2071 -0.2174
1341840248.0802 -4.0273 -0.6108 1.0186 0.8178 -0.4915 0.2072 -0.2164
1341840248.0880 -4.0283 -0.6087 1.0186 0.8169 -0.4925 0.2076 -0.2169
1341840248.0980 -4.0295 -0.6066 1.0187 0.8166 -0.4927 0.2077 -0.2173
1341840248.1081 -4.0308 -0.6046 1.0188 0.8170 -0.4925 0.2069 -0.2172
1341840248.1181 -4.0320 -0.6026 1.0190 0.8169 -0.4923 0.2071 -0.2178
1341840248.1280 -4.0331 -0.6007 1.0193 0.8168 -0.4924 0.2071 -0.2179
1341840248.1380 -4.0343 -0.5986 1.0193 0.8165 -0.4926 0.2072 -0.2185
1341840248.1480 -4.0354 -0.5966 1.0193 0.8162 -0.4928 0.2082 -0.2183
1341840248.1580 -4.0362 -0.5947 1.0193 0.8156 -0.4931 0.2094 -0.2187
1341840248.1680 -4.0369 -0.5921 1.0192 0.8134 -0.4958 0.2116 -0.2187
1341840248.1780 -4.0386 -0.5914 1.0199 0.8142 -0.4974 0.2110 -0.2126
1341840248.1900 -4.0398 -0.5897 1.0199 0.8136 -0.4990 0.2113 -0.2108
1341840248.1980 -4.0412 -0.5878 1.0199 0.8129 -0.5010 0.2112 -0.2089
1341840248.2080 -4.0423 -0.5859 1.0198 0.8121 -0.5024 0.2114 -0.2083
1341840248.2181 -4.0434 -0.5836 1.0201 0.8112 -0.5038 0.2115 -0.2083
1341840248.2282 -4.0445 -0.5811 1.0202 0.8102 -0.5049 0.2110 -0.2102
1341840248.2380 -4.0451 -0.5785 1.0203 0.8084 -0.5064 0.2117 -0.2128
1341840248.2504 -4.0469 -0.5771 1.0209 0.8093 -0.5064 0.2095 -0.2112
1341840248.2580 -4.0479 -0.5744 1.0211 0.8093 -0.5069 0.2088 -0.2110
1341840248.2680 -4.0489 -0.5719 1.0210 0.8090 -0.5061 0.2106 -0.2122
1341840248.2781 -4.0499 -0.5697 1.0212 0.8088 -0.5068 0.2106 -0.2112
1341840248.2882 -4.0505 -0.5674 1.0211 0.8078 -0.5072 0.2132 -0.2114
1341840248.2980 -4.0510 -0.5644 1.0212 0.8070 -0.5080 0.2145 -0.2113
1341840248.3080 -4.0522 -0.5619 1.0215 0.8070 -0.5084 0.2150 -0.2099
1341840248.3181 -4.0536 -0.5600 1.0221 0.8070 -0.5091 0.2157 -0.2073
1341840248.3279 -4.0543 -0.5572 1.0222 0.8068 -0.5088 0.2162 -0.2085
1341840248.3380 -4.0557 -0.5548 1.0228 0.8068 -0.5090 0.2168 -0.2072
1341840248.3480 -4.0567 -0.5525 1.0233 0.8073 -0.5080 0.2166 -0.2082
1341840248.3580 -4.0574 -0.5497 1.0236 0.8076 -0.5070 0.2161 -0.2097
1341840248.3680 -4.0585 -0.5470 1.0242 0.8075 -0.5068 0.2161 -0.2106
1341840248.3781 -4.0595 -0.5443 1.0247 0.8072 -0.5070 0.2161 -0.2114
1341840248.3880 -4.0604 -0.5419 1.0251 0.8063 -0.5081 0.2170 -0.2115
1341840248.3981 -4.0616 -0.5394 1.0257 0.8055 -0.5096 0.2174 -0.2103
1341840248.4080 -4.0623 -0.5368 1.0261 0.8042 -0.5104 0.2191 -0.2113
1341840248.4180 -4.0633 -0.5343 1.0265 0.8033 -0.5119 0.2198 -0.2106
1341840248.4279 -4.0637 -0.5318 1.0266 0.8029 -0.5114 0.2205 -0.2127
1341840248.4380 -4.0646 -0.5293 1.0269 0.8023 -0.5124 0.2209 -0.2118
1341840248.4480 -4.0654 -0.5268 1.0270 0.8021 -0.5132 0.2206 -0.2114
1341840248.4581 -4.0663 -0.5246 1.0269 0.8016 -0.5140 0.2206 -0.2112
1341840248.4680 -4.0666 -0.5214 1.0269 0.7997 -0.5165 0.2211 -0.2119
1341840248.4781 -4.0673 -0.5190 1.0272 0.7989 -0.5182 0.2206 -0.2110
1341840248.4880 -4.0681 -0.5166 1.0272 0.7981 -0.5194 0.2206 -0.2110
1341840248.4981 -4.0689 -0.5139 1.0276 0.7972 -0.5206 0.2202 -0.2119
1341840248.5080 -4.0700 -0.5114 1.0279 0.7967 -0.5220 0.2191 -0.2114
1341840248.5181 -4.0714 -0.5094 1.0284 0.7971 -0.5227 0.2173 -0.2103
1341840248.5280 -4.0722 -0.5069 1.0286 0.7965 -0.5228 0.2176 -0.2121
1341840248.5380 -4.0730 -0.5041 1.0290 0.7952 -0.5236 0.2182 -0.2142
1341840248.5523 -4.0740 -0.5016 1.0293 0.7946 -0.5243 0.2178 -0.2153
1341840248.5580 -4.0753 -0.4998 1.0296 0.7944 -0.5248 0.2180 -0.2146
1341840248.5680 -4.0754 -0.4965 1.0293 0.7930 -0.5248 0.2197 -0.2180
1341840248.5780 -4.0765 -0.4946 1.0295 0.7927 -0.5254 0.2206 -0.2165
1341840248.5881 -4.0771 -0.4922 1.0292 0.7930 -0.5248 0.2208 -0.2167
1341840248.5980 -4.0783 -0.4906 1.0296 0.7941 -0.5244 0.2203 -0.2142
1341840248.6080 -4.0786 -0.4881 1.0294 0.7922 -0.5261 0.2225 -0.2147
1341840248.6227 -4.0791 -0.4859 1.0293 0.7914 -0.5266 0.2237 -0.2152
1341840248.6280 -4.0806 -0.4842 1.0296 0.7921 -0.5270 0.2222 -0.2132
1341840248.6404 -4.0815 -0.4823 1.0297 0.7920 -0.5277 0.2218 -0.2123
1341840248.6490 -4.0825 -0.4804 1.0296 0.7912 -0.5289 0.2211 -0.2129
1341840248.6582 -4.0831 -0.4781 1.0295 0.7899 -0.5299 0.2215 -0.2151
1341840248.6680 -4.0843 -0.4755 1.0294 0.7889 -0.5312 0.2209 -0.2161
1341840248.6782 -4.0840 -0.4732 1.0289 0.7860 -0.5330 0.2242 -0.2186
1341840248.6880 -4.0847 -0.4712 1.0294 0.7858 -0.5344 0.2222 -0.2179
1341840248.6981 -4.0857 -0.4698 1.0297 0.7845 -0.5368 0.2218 -0.2172
1341840248.7082 -4.0865 -0.4677 1.0296 0.7842 -0.5366 0.2213 -0.2193
1341840248.7181 -4.0870 -0.4658 1.0297 0.7829 -0.5381 0.2212 -0.2204
1341840248.7280 -4.0877 -0.4641 1.0299 0.7817 -0.5393 0.2216 -0.2216
1341840248.7390 -4.0890 -0.4626 1.0299 0.7798 -0.5411 0.2227 -0.2226
1341840248.7480 -4.0889 -0.4602 1.0299 0.7783 -0.5433 0.2222 -0.2230
1341840248.7581 -4.0901 -0.4586 1.0293 0.7777 -0.5430 0.2230 -0.2251
1341840248.7680 -4.0914 -0.4570 1.0292 0.7769 -0.5451 0.2225 -0.2233
1341840248.7792 -4.0919 -0.4549 1.0290 0.7776 -0.5457 0.2208 -0.2210
1341840248.7880 -4.0929 -0.4532 1.0284 0.7770 -0.5457 0.2211 -0.2225
1341840248.7980 -4.0940 -0.4515 1.0285 0.7780 -0.5467 0.2193 -0.2183
1341840248.8081 -4.0949 -0.4500 1.0283 0.7787 -0.5460 0.2198 -0.2171
1341840248.8180 -4.0960 -0.4487 1.0283 0.7788 -0.5460 0.2211 -0.2155
1341840248.8280 -4.0969 -0.4472 1.0284 0.7791 -0.5459 0.2218 -0.2143
1341840248.8386 -4.0979 -0.4458 1.0282 0.7791 -0.5457 0.2230 -0.2132
1341840248.8480 -4.0988 -0.4441 1.0280 0.7783 -0.5467 0.2242 -0.2126
1341840248.8581 -4.1000 -0.4423 1.0279 0.7782 -0.5474 0.2240 -0.2113
1341840248.8680 -4.1010 -0.4402 1.0275 0.7783 -0.5473 0.2233 -0.2116
1341840248.8783 -4.1024 -0.4385 1.0276 0.7776 -0.5494 0.2228 -0.2095
1341840248.8880 -4.1035 -0.4366 1.0273 0.7773 -0.5503 0.2221 -0.2088
1341840248.8980 -4.1048 -0.4345 1.0271 0.7777 -0.5507 0.2207 -0.2080
1341840248.9080 -4.1060 -0.4326 1.0270 0.7773 -0.5516 0.2195 -0.2084
1341840248.9192 -4.1073 -0.4308 1.0268 0.7777 -0.5517 0.2174 -0.2087
1341840248.9280 -4.1085 -0.4291 1.0263 0.7773 -0.5508 0.2175 -0.2122
1341840248.9380 -4.1098 -0.4274 1.0262 0.7781 -0.5514 0.2157 -0.2097
1341840248.9480 -4.1112 -0.4257 1.0260 0.7784 -0.5519 0.2148 -0.2083
1341840248.9586 -4.1121 -0.4239 1.0256 0.7779 -0.5526 0.2149 -0.2081
1341840248.9680 -4.1134 -0.4214 1.0249 0.7751 -0.5562 0.2158 -0.2083
1341840248.9780 -4.1142 -0.4196 1.0243 0.7740 -0.5578 0.2163 -0.2076
1341840248.9880 -4.1152 -0.4175 1.0236 0.7738 -0.5588 0.2156 -0.2061
1341840248.9980 -4.1160 -0.4156 1.0233 0.7735 -0.5599 0.2156 -0.2043
1341840249.0104 -4.1163 -0.4135 1.0230 0.7724 -0.5611 0.2154 -0.2054
1341840249.0181 -4.1168 -0.4112 1.0225 0.7729 -0.5599 0.2152 -0.2067
1341840249.0280 -4.1181 -0.4094 1.0219 0.7722 -0.5613 0.2149 -0.2060
1341840249.0380 -4.1185 -0.4074 1.0215 0.7725 -0.5604 0.2155 -0.2069
1341840249.0482 -4.1188 -0.4049 1.0213 0.7734 -0.5589 0.2146 -0.2084
1341840249.0580 -4.1193 -0.4028 1.0209 0.7731 -0.5591 0.2147 -0.2087
1341840249.0680 -4.1203 -0.4011 1.0206 0.7733 -0.5603 0.2140 -0.2055
1341840249.0779 -4.1211 -0.3988 1.0203 0.7739 -0.5603 0.2128 -0.2047
1341840249.0880 -4.1214 -0.3965 1.0197 0.7740 -0.5606 0.2127 -0.2035
1341840249.0981 -4.1215 -0.3944 1.0193 0.7741 -0.5610 0.2120 -0.2027
1341840249.1080 -4.1216 -0.3921 1.0184 0.7752 -0.5594 0.2120 -0.2029
1341840249.1180 -4.1223 -0.3900 1.0183 0.7748 -0.5616 0.2098 -0.2006
1341840249.1282 -4.1226 -0.3879 1.0184 0.7752 -0.5619 0.2084 -0.1998
1341840249.1380 -4.1227 -0.3856 1.0182 0.7760 -0.5610 0.2069 -0.2007
1341840249.1480 -4.1235 -0.3837 1.0180 0.7761 -0.5613 0.2070 -0.1995
1341840249.1581 -4.1233 -0.3812 1.0177 0.7767 -0.5596 0.2064 -0.2024
1341840249.1680 -4.1238 -0.3790 1.0174 0.7764 -0.5598 0.2068 -0.2026
1341840249.1781 -4.1241 -0.3772 1.0175 0.7753 -0.5611 0.2074 -0.2028
1341840249.1880 -4.1238 -0.3750 1.0175 0.7754 -0.5612 0.2063 -0.2033
1341840249.1981 -4.1239 -0.3730 1.0174 0.7749 -0.5620 0.2059 -0.2034
1341840249.2080 -4.1241 -0.3711 1.0174 0.7734 -0.5641 0.2063 -0.2025
1341840249.2183 -4.1242 -0.3693 1.0173 0.7730 -0.5653 0.2056 -0.2016
1341840249.2280 -4.1239 -0.3673 1.0174 0.7726 -0.5657 0.2058 -0.2018
1341840249.2380 -4.1233 -0.3655 1.0175 0.7729 -0.5655 0.2050 -0.2022
1341840249.2480 -4.1230 -0.3637 1.0177 0.7719 -0.5670 0.2047 -0.2018
1341840249.2581 -4.1229 -0.3620 1.0178 0.7714 -0.5678 0.2043 -0.2019
1341840249.2680 -4.1232 -0.3602 1.0179 0.7702 -0.5695 0.2047 -0.2012
1341840249.2782 -4.1226 -0.3580 1.0178 0.7693 -0.5699 0.2054 -0.2028
1341840249.2880 -4.1225 -0.3561 1.0184 0.7689 -0.5729 0.2018 -0.1995
1341840249.2980 -4.1226 -0.3543 1.0178 0.7665 -0.5740 0.2048 -0.2023
1341840249.3080 -4.1227 -0.3521 1.0176 0.7657 -0.5752 0.2044 -0.2028
1341840249.3199 -4.1222 -0.3497 1.0171 0.7649 -0.5756 0.2042 -0.2047
1341840249.3280 -4.1222 -0.3476 1.0166 0.7640 -0.5766 0.2039 -0.2054
1341840249.3381 -4.1220 -0.3457 1.0163 0.7639 -0.5771 0.2033 -0.2053
1341840249.3480 -4.1220 -0.3440 1.0158 0.7626 -0.5790 0.2035 -0.2042
1341840249.3580 -4.1220 -0.3423 1.0155 0.7629 -0.5798 0.2022 -0.2022
1341840249.3680 -4.1216 -0.3402 1.0150 0.7630 -0.5801 0.2027 -0.2006
1341840249.3780 -4.1213 -0.3380 1.0146 0.7632 -0.5811 0.2017 -0.1979
1341840249.3880 -4.1213 -0.3359 1.0145 0.7632 -0.5823 0.2007 -0.1956
1341840249.3980 -4.1214 -0.3334 1.0140 0.7631 -0.5833 0.2006 -0.1930
1341840249.4080 -4.1216 -0.3309 1.0140 0.7628 -0.5841 0.2002 -0.1921
1341840249.4181 -4.1212 -0.3281 1.0139 0.7624 -0.5838 0.2005 -0.1945
1341840249.4280 -4.1214 -0.3259 1.0140 0.7626 -0.5835 0.2000 -0.1948
1341840249.4381 -4.1221 -0.3238 1.0144 0.7611 -0.5853 0.2001 -0.1952
1341840249.4480 -4.1212 -0.3213 1.0144 0.7581 -0.5869 0.2032 -0.1987
1341840249.4583 -4.1218 -0.3186 1.0148 0.7577 -0.5868 0.2035 -0.2006
1341840249.4680 -4.1222 -0.3166 1.0156 0.7573 -0.5878 0.2024 -0.2002
1341840249.4780 -4.1220 -0.3140 1.0158 0.7564 -0.5875 0.2035 -0.2031
1341840249.4883 -4.1228 -0.3120 1.0161 0.7552 -0.5899 0.2029 -0.2013
1341840249.4984 -4.1228 -0.3095 1.0158 0.7546 -0.5896 0.2040 -0.2032
1341840249.5080 -4.1235 -0.3075 1.0159 0.7534 -0.5917 0.2041 -0.2015
1341840249.5182 -4.1237 -0.3054 1.0158 0.7523 -0.5935 0.2041 -0.2004
1341840249.5280 -4.1248 -0.3038 1.0158 0.7537 -0.5935 0.2023 -0.1968
1341840249.5380 -4.1240 -0.3013 1.0152 0.7514 -0.5958 0.2044 -0.1968
1341840249.5480 -4.1239 -0.2989 1.0148 0.7525 -0.5949 0.2035 -0.1959
1341840249.5580 -4.1238 -0.2968 1.0149 0.7528 -0.5950 0.2031 -0.1950
1341840249.5680 -4.1243 -0.2947 1.0150 0.7527 -0.5959 0.2029 -0.1928
1341840249.5784 -4.1252 -0.2929 1.0154 0.7546 -0.5952 0.2003 -0.1902
1341840249.5880 -4.1240 -0.2901 1.0153 0.7537 -0.5943 0.2030 -0.1935
1341840249.5981 -4.1241 -0.2878 1.0156 0.7537 -0.5942 0.2036 -0.1936
1341840249.6080 -4.1243 -0.2858 1.0158 0.7528 -0.5941 0.2063 -0.1943
1341840249.6180 -4.1240 -0.2830 1.0158 0.7530 -0.5929 0.2074 -0.1960
1341840249.6280 -4.1246 -0.2807 1.0160 0.7523 -0.5943 0.2073 -0.1945
1341840249.6380 -4.1245 -0.2781 1.0160 0.7530 -0.5935 0.2069 -0.1948
1341840249.6480 -4.1248 -0.2757 1.0158 0.7525 -0.5941 0.2080 -0.1940
1341840249.6581 -4.1248 -0.2733 1.0161 0.7530 -0.5941 0.2068 -0.1932
1341840249.6680 -4.1247 -0.2713 1.0162 0.7542 -0.5931 0.2062 -0.1919
1341840249.6781 -4.1248 -0.2691 1.0162 0.7546 -0.5932 0.2063 -0.1902
1341840249.6884 -4.1245 -0.2669 1.0161 0.7545 -0.5934 0.2066 -0.1896
1341840249.6981 -4.1243 -0.2640 1.0157 0.7550 -0.5921 0.2073 -0.1909
1341840249.7081 -4.1243 -0.2615 1.0157 0.7544 -0.5929 0.2075 -0.1902
1341840249.7180 -4.1244 -0.2594 1.0156 0.7531 -0.5947 0.2089 -0.1887
1341840249.7280 -4.1245 -0.2569 1.0155 0.7524 -0.5963 0.2082 -0.1870
1341840249.7380 -4.1247 -0.2543 1.0152 0.7518 -0.5970 0.2082 -0.1873
1341840249.7480 -4.1249 -0.2519 1.0150 0.7544 -0.5949 0.2056 -0.1862
1341840249.7581 -4.1242 -0.2492 1.0148 0.7528 -0.5960 0.2070 -0.1877
1341840249.7685 -4.1246 -0.2469 1.0151 0.7528 -0.5967 0.2059 -0.1865
1341840249.7781 -4.1244 -0.2439 1.0151 0.7531 -0.5959 0.2057 -0.1883
1341840249.7880 -4.1247 -0.2414 1.0149 0.7530 -0.5955 0.2063 -0.1894
1341840249.7980 -4.1248 -0.2389 1.0150 0.7522 -0.5961 0.2069 -0.1900
1341840249.8080 -4.1254 -0.2365 1.0149 0.7530 -0.5959 0.2057 -0.1889
1341840249.8180 -4.1253 -0.2334 1.0146 0.7505 -0.5986 0.2067 -0.1891
1341840249.8280 -4.1260 -0.2312 1.0142 0.7493 -0.6002 0.2071 -0.1882
1341840249.8380 -4.1264 -0.2285 1.0139 0.7491 -0.6009 0.2061 -0.1881
1341840249.8480 -4.1267 -0.2257 1.0138 0.7491 -0.6015 0.2044 -0.1879
1341840249.8581 -4.1271 -0.2230 1.0135 0.7496 -0.6015 0.2037 -0.1868
1341840249.8680 -4.1276 -0.2202 1.0131 0.7499 -0.6016 0.2025 -0.1865
1341840249.8782 -4.1277 -0.2177 1.0129 0.7503 -0.6010 0.2025 -0.1866
1341840249.8889 -4.1280 -0.2152 1.0126 0.7504 -0.6006 0.2035 -0.1864
1341840249.8980 -4.1287 -0.2129 1.0121 0.7524 -0.5987 0.2028 -0.1854
1341840249.9080 -4.1288 -0.2101 1.0121 0.7505 -0.6011 0.2037 -0.1841
1341840249.9180 -4.1285 -0.2070 1.0113 0.7508 -0.6002 0.2048 -0.1850
1341840249.9306 -4.1288 -0.2044 1.0109 0.7507 -0.6001 0.2055 -0.1847
1341840249.9380 -4.1296 -0.2020 1.0108 0.7509 -0.6006 0.2051 -0.1824
1341840249.9480 -4.1295 -0.1992 1.0102 0.7515 -0.5995 0.2059 -0.1832
1341840249.9581 -4.1292 -0.1962 1.0100 0.7528 -0.5975 0.2058 -0.1842
1341840249.9680 -4.1300 -0.1941 1.0099 0.7549 -0.5958 0.2040 -0.1830
1341840249.9780 -4.1296 -0.1909 1.0095 0.7542 -0.5955 0.2056 -0.1852
1341840249.9880 -4.1297 -0.1880 1.0094 0.7546 -0.5943 0.2062 -0.1866
1341840249.9981 -4.1300 -0.1853 1.0096 0.7549 -0.5944 0.2053 -0.1863
1341840250.0084 -4.1304 -0.1828 1.0096 0.7558 -0.5929 0.2057 -0.1869
1341840250.0181 -4.1305 -0.1800 1.0097 0.7560 -0.5920 0.2067 -0.1878
1341840250.0281 -4.1307 -0.1777 1.0098 0.7560 -0.5914 0.2080 -0.1883
1341840250.0380 -4.1310 -0.1753 1.0101 0.7556 -0.5913 0.2096 -0.1886
1341840250.0503 -4.1308 -0.1726 1.0099 0.7558 -0.5893 0.2117 -0.1914
1341840250.0586 -4.1310 -0.1699 1.0100 0.7555 -0.5894 0.2125 -0.1913
1341840250.0680 -4.1312 -0.1675 1.0099 0.7553 -0.5894 0.2130 -0.1918
1341840250.0780 -4.1314 -0.1650 1.0101 0.7555 -0.5891 0.2127 -0.1921
1341840250.0880 -4.1314 -0.1627 1.0102 0.7550 -0.5890 0.2137 -0.1932
1341840250.0980 -4.1318 -0.1603 1.0102 0.7544 -0.5898 0.2134 -0.1936
1341840250.1080 -4.1320 -0.1584 1.0107 0.7536 -0.5912 0.2131 -0.1929
1341840250.1181 -4.1323 -0.1562 1.0108 0.7520 -0.5926 0.2134 -0.1944
1341840250.1280 -4.1323 -0.1537 1.0108 0.7510 -0.5934 0.2127 -0.1967
1341840250.1380 -4.1323 -0.1518 1.0109 0.7491 -0.5944 0.2141 -0.1990
1341840250.1480 -4.1327 -0.1501 1.0110 0.7469 -0.5971 0.2146 -0.1989
1341840250.1581 -4.1327 -0.1482 1.0113 0.7449 -0.5994 0.2144 -0.1997
1341840250.1681 -4.1326 -0.1460 1.0113 0.7428 -0.6017 0.2142 -0.2007
1341840250.1785 -4.1325 -0.1440 1.0112 0.7409 -0.6042 0.2132 -0.2012
1341840250.1880 -4.1322 -0.1421 1.0114 0.7390 -0.6070 0.2117 -0.2014
1341840250.1981 -4.1319 -0.1404 1.0117 0.7375 -0.6095 0.2101 -0.2014
1341840250.2080 -4.1313 -0.1382 1.0115 0.7357 -0.6111 0.2093 -0.2038
1341840250.2180 -4.1312 -0.1362 1.0120 0.7337 -0.6142 0.2078 -0.2033
1341840250.2280 -4.1309 -0.1342 1.0121 0.7321 -0.6158 0.2072 -0.2044
1341840250.2381 -4.1306 -0.1325 1.0124 0.7302 -0.6177 0.2074 -0.2055
1341840250.2481 -4.1299 -0.1305 1.0126 0.7291 -0.6185 0.2069 -0.2075
1341840250.2581 -4.1298 -0.1283 1.0128 0.7271 -0.6202 0.2072 -0.2089
1341840250.2680 -4.1298 -0.1266 1.0130 0.7259 -0.6216 0.2068 -0.2096
1341840250.2781 -4.1298 -0.1247 1.0130 0.7248 -0.6225 0.2069 -0.2106
1341840250.2881 -4.1296 -0.1228 1.0130 0.7238 -0.6233 0.2070 -0.2117
1341840250.2991 -4.1300 -0.1212 1.0132 0.7231 -0.6247 0.2057 -0.2112
1341840250.3080 -4.1298 -0.1193 1.0132 0.7231 -0.6244 0.2050 -0.2126
1341840250.3180 -4.1296 -0.1174 1.0132 0.7235 -0.6244 0.2037 -0.2127
1341840250.3281 -4.1294 -0.1152 1.0130 0.7244 -0.6234 0.2029 -0.2131
1341840250.3380 -4.1297 -0.1134 1.0129 0.7247 -0.6234 0.2028 -0.2124
1341840250.3480 -4.1305 -0.1122 1.0128 0.7272 -0.6213 0.2023 -0.2102
1341840250.3581 -4.1300 -0.1101 1.0125 0.7262 -0.6215 0.2045 -0.2112
1341840250.3680 -4.1300 -0.1084 1.0130 0.7280 -0.6224 0.2006 -0.2057
1341840250.3781 -4.1302 -0.1067 1.0127 0.7283 -0.6220 0.2016 -0.2052
1341840250.3880 -4.1310 -0.1051 1.0121 0.7304 -0.6207 0.2003 -0.2030
1341840250.3980 -4.1313 -0.1036 1.0118 0.7312 -0.6205 0.1988 -0.2018
1341840250.4080 -4.1305 -0.1017 1.0115 0.7294 -0.6220 0.2000 -0.2029
1341840250.4181 -4.1306 -0.1000 1.0109 0.7296 -0.6220 0.1994 -0.2027
1341840250.4280 -4.1306 -0.0983 1.0106 0.7298 -0.6218 0.1992 -0.2026
1341840250.4380 -4.1308 -0.0967 1.0105 0.7298 -0.6224 0.1986 -0.2013
1341840250.4480 -4.1315 -0.0953 1.0103 0.7305 -0.6223 0.1982 -0.1998
1341840250.4581 -4.1309 -0.0932 1.0100 0.7280 -0.6238 0.2014 -0.2009
1341840250.4706 -4.1308 -0.0913 1.0097 0.7267 -0.6246 0.2029 -0.2016
1341840250.4780 -4.1307 -0.0896 1.0090 0.7256 -0.6238 0.2063 -0.2044
1341840250.4880 -4.1311 -0.0877 1.0091 0.7259 -0.6252 0.2043 -0.2011
1341840250.4994 -4.1313 -0.0859 1.0090 0.7256 -0.6258 0.2042 -0.2005
1341840250.5080 -4.1320 -0.0844 1.0090 0.7254 -0.6266 0.2041 -0.1988
1341840250.5180 -4.1323 -0.0823 1.0087 0.7250 -0.6273 0.2035 -0.1987
1341840250.5309 -4.1325 -0.0804 1.0084 0.7269 -0.6249 0.2033 -0.1994
1341840250.5380 -4.1328 -0.0786 1.0080 0.7267 -0.6233 0.2059 -0.2022
1341840250.5480 -4.1326 -0.0761 1.0083 0.7255 -0.6254 0.2052 -0.2011
1341840250.5581 -4.1330 -0.0739 1.0083 0.7252 -0.6257 0.2050 -0.2014
1341840250.5680 -4.1333 -0.0715 1.0080 0.7246 -0.6259 0.2057 -0.2024
1341840250.5780 -4.1334 -0.0692 1.0077 0.7248 -0.6252 0.2059 -0.2034
1341840250.5880 -4.1336 -0.0672 1.0078 0.7253 -0.6246 0.2065 -0.2027
1341840250.5980 -4.1327 -0.0654 1.0077 0.7262 -0.6233 0.2069 -0.2034
